,,,,,,,,,,,
1500,"Direktion für Tiefbau, Verkehr und Stadtgrün (TVS)",,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Direktion für Tiefbau, Verkehr und Stadtgrün (TVS)",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1500,"Direktion für Tiefbau, Verkehr und Stadtgrün (TVS)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht,,,,,,,,,,
,,,,,,,,,,,
Kosten und,,,Voranschlag,,Voranschlag,Rechnung,,Rechnung,,,
Erlöse,,,2012,,2011,2010,,2009,,,
,Bruttokosten,,"148,788,618.89",,"147,850,547.95","150,839,770.54",,"158,551,177.20",,,
,,,,,,,,,,,
,Erlöse,,"41,991,079.52",,"45,886,658.85","44,977,994.69",,"57,132,683.63",,,
,,,,,,,,,,,
,Nettokosten,,"106,797,539.37",,"101,963,889.10","105,861,775.85",,"101,418,493.57",,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,,28.2%,,31.0%,29.8%,,36.0%,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Dienststelle,Bruttokosten 2012,,,Erlös 2012,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
500,Direktionsstabsdienste (light),"33,525,935.04",23%,,"810,392.63",2%,,"32,715,542.41",,"32,680,611.48",0%
,,,,,,,,,,,
510,Tiefbauamt,"76,942,407.42",52%,,"25,928,075.98",62%,,"51,014,331.44",,"47,872,196.76",7%
,,,,,,,,,,,
520-521,Stadtgärtnerei/Friedhöfe,"27,790,698.71",19%,,"10,542,050.00",25%,,"17,248,648.71",,"16,457,487.41",5%
,,,,,,,,,,,
570,Vermessungsamt,"5,167,163.86",3%,,"3,725,531.19",9%,,"1,441,632.67",,"1,207,956.20",19%
,,,,,,,,,,,
580,Verkehrsplanung,"5,362,413.86",4%,,"985,029.72",2%,,"4,377,384.14",,"3,745,637.25",17%
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1500,"Direktion für Tiefbau, Verkehr und Stadtgrün (TVS)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1500,"Direktion für Tiefbau, Verkehr und Stadtgrün (TVS)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1500,"Direktion für Tiefbau, Verkehr und Stadtgrün (TVS)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1500,"Direktion für Tiefbau, Verkehr und Stadtgrün (TVS)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
500,Direktionsstabsdienste (light),,,,,,,,,,
,,,,,,,,,,,
,,,,,Direktionsstabsdienste (light),,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
500,Direktionsstabsdienste (light),,,,,,,,,,
,,,,,,,,,,,
,Übersicht,,,,,,,,,,
,,,,,,,,,,,
Kosten und,,,Voranschlag,,Voranschlag,Rechnung,,Rechnung,,,
Erlöse,,,2012,,2011,2010,,2009,,,
,Bruttokosten,,"33,525,935.04",,"32,950,575.45","33,933,663.98",,"31,791,411.24",,,
,,,,,,,,,,,
,Erlöse,,"810,392.63",,"269,963.97","273,923.35",,"286,355.95",,,
,,,,,,,,,,,
,Nettokosten,,"32,715,542.41",,"32,680,611.48","33,659,740.63",,"31,505,055.29",,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,,2.4%,,0.8%,0.8%,,0.9%,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produktegruppe,Bruttokosten 2012,,,Erlös 2012,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
PG500100,Leistungen für Politik und Verwaltungsführung (light),"1,674,464.98",5%,,"33,110.49",4%,,"1,641,354.49",,"1,643,957.90",-0%
,,,,,,,,,,,
PG500400,Zentrale Dienste (light),"1,654,434.70",5%,,"175,677.14",22%,,"1,478,757.56",,"1,400,347.70",6%
,,,,,,,,,,,
PG500500,Konzepte/Koordination öffentlicher Verkehr (light),"30,197,035.36",90%,,"601,605.00",74%,,"29,595,430.36",,"29,636,305.88",-0%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
500,Direktionsstabsdienste (light),,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG500100 Leistungen für Politik und Verwaltungsführung (light),,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2012,2011,,2010,2009,,,,,
,Bruttokosten,"1,674,464.98","1,676,967.18",,"1,565,139.99","1,536,120.75",,,,,
,,,,,,,,,,,
,Erlöse,"33,110.49","33,009.28",,"38,711.46","30,686.74",,,,,
,,,,,,,,,,,
,Nettokosten,"1,641,354.49","1,643,957.90",,"1,526,428.53","1,505,434.01",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,2.0%,2.0%,,2.5%,2.0%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2012,,,Erlös 2012,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
P500110,Führungsunterstützung,"1,674,464.98",100%,,"33,110.49",100%,,"1,641,354.49",,"1,643,957.90",-0%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
500,Direktionsstabsdienste (light),,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG500100 Leistungen für Politik und Verwaltungsführung (light) - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,keine,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,1) Anzahl beantwortete parlamentarische Vorstösse,,82,,99,82,,85,,,
,,,,,,,,,,,
,2) Fristgerecht beim GR eingereichte parlamentarische Vorstösse,,93%,,98%,95%,,75%,,,
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
500,Direktionsstabsdienste (light),,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG500400 Zentrale Dienste (light),,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2012,2011,,2010,2009,,,,,
,Bruttokosten,"1,654,434.70","1,575,690.43",,"2,274,885.94","1,666,475.82",,,,,
,,,,,,,,,,,
,Erlöse,"175,677.14","175,342.73",,"178,126.74","222,280.81",,,,,
,,,,,,,,,,,
,Nettokosten,"1,478,757.56","1,400,347.70",,"2,096,759.20","1,444,195.01",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,10.6%,11.1%,,7.8%,13.3%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2012,,,Erlös 2012,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
P500410,Finanzwesen,"679,761.14",41%,,"140,912.31",80%,,"538,848.83",,"532,059.04",1%
,,,,,,,,,,,
P500420,Informatikkoordination,"151,856.92",9%,,"29,664.00",17%,,"122,192.92",,"118,048.72",4%
,,,,,,,,,,,
P500430,Personalwesen,"660,874.85",40%,,"4,517.40",3%,,"656,357.45",,"596,381.58",10%
,,,,,,,,,,,
P500440,Ausbildungswesen,"161,941.79",10%,,583.43,0%,,"161,358.36",,"153,858.36",5%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
500,Direktionsstabsdienste (light),,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG500400 Zentrale Dienste (light) - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,keine,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,1) Anzahl Stelleneinheiten DPD,,3.5,,2.9,4.2,,3.4,DPD = Direktionspersonaldienst,,
,,,,,,,,,,,
,2) Anzahl Stelleneinheiten DFD,,4.8,,4.8,4.8,,4.8,DFD = Direktionsfinanzdienst,,
,,,,,,,,,,,
,3) Anzahl vom DPD betreute Personen,,735,,734,715,,706,"Der DPD TVS betreut nur direktionsinterne Mitarbeitende. 
Stichtag 30. Juni",,
,,,,,,,,,,,
,4) Anzahl abgeschlossene Lehrverhältnisse und Praktika,,27,,30,25,,28,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
500,Direktionsstabsdienste (light),,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG500400 Zentrale Dienste (light) - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
500,Direktionsstabsdienste (light),,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG500500 Konzepte/Koordination öffentlicher Verkehr (light),,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2012,2011,,2010,2009,,,,,
,Bruttokosten,"30,197,035.36","29,697,917.84",,"30,093,638.05","28,588,814.67",,,,,
,,,,,,,,,,,
,Erlöse,"601,605.00","61,611.96",,"57,085.15","33,388.40",,,,,
,,,,,,,,,,,
,Nettokosten,"29,595,430.36","29,636,305.88",,"30,036,552.90","28,555,426.27",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,2.0%,0.2%,,0.2%,0.1%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2012,,,Erlös 2012,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
P500510,Konzepte/Koordination öff. Verkehr,"197,303.36",1%,,"1,605.00",0%,,"195,698.36",,"202,660.88",-3%
,,,,,,,,,,,
P500520,Beitrag der Stadt an den öff. Verkehr,"29,999,732.00",99%,,"600,000.00",100%,,"29,399,732.00",,"29,433,645.00",-0%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
500,Direktionsstabsdienste (light),,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG500500 Konzepte/Koordination öffentlicher Verkehr (light) - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
500,Direktionsstabsdienste (light),,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG500500 Konzepte/Koordination öffentlicher Verkehr (light) - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,keine,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,1) Anzahl verwaltungsinterner Stellungnahmen der Fachstelle öffentlicher Verkehr (FöV),,26,,25,19,,12,Vernehmlassungen oder Mitwirkungsberichte,,
,,,,,,,,,,,
,2) Anzahl beantworteter parlamentarischer Vorstösse der FöV,,8,,14,5,,6,Im Jahresbericht werden die Vorstösse genannt.,,
,,,,,,,,,,,
